cc_num,Income,Travel,Lifestyle,Premium,All_Purpose,Fuel,Total,User_Profile,High_Income,Student,Self_Employed,Frequent_Traveler,Online_Shopper,Fuel_Customer,Best_Card,Second_Best_Card,Third_Best_Card,Fourth_Best_Card,Fifth_Best_Card
6.91484E+15,280000,32319.39,22816.86,55007.61,63908.48,25856.42,199908.76,"Premium, Fuel",1,0,0,0,1,1,7,12,0,1,2
6.85335E+15,260000,52382.87,51625.72,34459.24,59840.86,20479.67,218788.36,Travel,1,0,0,1,1,0,0,1,2,8,7
6.46102E+15,230000,32519.33,55693.43,15747.25,53433.13,14183.33,171576.47,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.37144E+15,260000,55136.05,27216.4,10449.49,28291.7,20877.96,141971.6,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.02381E+15,50000,5337.48,11676.89,4401.21,9263.81,4822.15,35501.54,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.51043E+15,260000,44148.14,13889.36,11406.66,35591.44,13362.08,118397.68,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.58527E+15,210000,34431.55,39277.62,12534.9,30472.06,17470.16,134186.29,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.61056E+15,300000,32268.75,81778.82,38420.94,61218.69,22504.18,236191.38,Lifestyle,1,0,1,0,1,0,7,12,0,1,2
6.34045E+15,230000,43731.46,31105.12,42765.18,38973.48,13147.74,169722.98,Premium,1,0,1,1,1,0,0,1,2,8,7
6.12385E+15,90000,16093.85,20201.24,16474.04,22885.39,7543.62,83198.14,"Premium, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.56049E+15,120000,29026.64,14874.72,3622.69,16779.6,7307.35,71611,Travel,0,0,0,1,1,0,9,5,6,11,3
6.31218E+15,210000,40961.92,41656.72,6879.89,50469.55,13897.07,153865.15,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.02851E+15,10000,1834.87,1356.83,528.78,1007.72,915.76,5643.96,Fuel,0,1,0,1,0,1,13,14,5,10,9
6.56666E+15,260000,51341.73,19723.22,25569.6,62495.32,23137.67,182267.54,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.28549E+15,260000,53773.34,36178.75,19048.07,21537.74,20023.89,150561.79,Travel,1,0,1,1,1,0,0,1,2,8,7
6.6499E+15,10000,2436.45,1914.36,1174.58,987.12,774.44,7286.95,Travel,0,1,0,1,0,0,13,14,5,10,9
6.48306E+15,150000,28660.54,22077.24,10627.63,15133.85,9861.89,86361.15,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.45122E+15,20000,2530.69,5936.68,2109.95,3940.24,1873.62,16391.18,"Lifestyle, Fuel",0,1,0,0,0,1,10,13,14,3,4
6.40419E+15,300000,56222.15,75935.54,25673.99,44179.1,21040.56,223051.34,Lifestyle,1,0,1,1,1,0,0,1,2,8,7
6.02403E+15,220000,44512.33,28338.17,11582.05,48207.98,12411.58,145052.11,Travel,1,0,1,1,1,0,0,1,2,8,7
6.45343E+15,160000,32642.13,36024.46,25294.44,43524.65,11999.67,149485.35,"Travel, Premium",0,0,0,1,1,0,9,5,6,11,3
6.74734E+15,250000,48218.98,24165,8591.81,35649.78,18037.92,134663.49,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.67301E+15,80000,18199.51,7924.91,4107.48,23357.25,4432.18,58021.33,"Travel, All_Purpose",0,0,0,1,1,0,9,5,6,11,3
6.30241E+15,130000,24418.49,24094.67,5801.31,12030.97,7185.64,73531.08,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.40645E+15,210000,38146.86,22771.39,29068.54,54687.12,10936.58,155610.49,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.90259E+15,10000,2033.97,1130.78,823.21,2150,948.97,7086.93,"Travel, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.31512E+15,160000,29995.13,37208.87,14723.17,35361.99,11729.45,129018.61,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.88219E+15,290000,53206.21,40500.06,53629.02,24535.6,19078.71,190949.6,Premium,1,0,0,1,1,0,0,1,2,8,7
6.3886E+15,70000,14372.13,9298.66,10140.39,11697.43,6146.89,51655.5,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.41499E+15,50000,8092.1,14184.12,3632.47,5324.92,3961.36,35194.97,Lifestyle,0,0,0,1,0,0,9,6,11,0,1
6.39045E+15,220000,34468.69,14412.02,19290.02,42087.09,12781.15,123038.97,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.62449E+15,290000,72402.1,47251.11,26188.12,48764.93,16169.62,210775.88,Travel,1,0,0,1,1,0,0,1,2,8,7
6.82864E+15,230000,37311.49,33768.28,32693.89,40766.89,18954.68,163495.23,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.00168E+15,30000,6661.76,8553.78,4208.7,8700.14,1727.15,29851.53,"Travel, Lifestyle, All_Purpose",0,1,0,1,0,0,13,14,5,10,9
6.03917E+15,120000,22471.26,18043.85,10496.92,12948.15,8350.45,72310.63,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.47695E+15,260000,54640.26,26574.01,10388.59,52395.34,20737.99,164736.19,Travel,1,0,0,1,1,0,0,1,2,8,7
6.20953E+15,160000,29847.56,21819.23,26641.92,31817.82,8634.24,118760.77,Premium,0,0,1,1,1,0,9,5,6,11,3
6.90387E+15,190000,27445.29,16314.8,10591.69,33289.85,15158.96,102800.59,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.59461E+15,50000,12046.76,11939.17,6486.3,13112.83,2700.47,46285.53,Travel,0,0,0,1,1,0,9,5,6,11,3
6.31776E+15,220000,42793.07,56575.91,35901.76,31010.15,21349.68,187630.57,"Lifestyle, Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.50394E+15,250000,57817.51,73183.77,15029.02,59713.63,13003.57,218747.5,"Travel, Lifestyle",1,0,0,1,1,0,0,1,2,8,7
6.80583E+15,290000,51458.32,56596.78,54841.71,66089.59,21478.53,250464.93,Premium,1,0,1,1,1,0,0,1,2,8,7
6.00509E+15,140000,33961.19,7772.32,27584.01,13852.87,12700.71,95871.1,"Travel, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.64322E+15,280000,33551.55,44789.89,39052.33,45866.63,14763.92,178024.32,All_Purpose,1,0,0,0,1,0,7,12,0,1,2
6.97799E+15,50000,11768.02,7290.19,3338.83,8868.35,2620.91,33886.3,Travel,0,0,0,1,0,0,9,6,11,0,1
6.0843E+15,150000,33592.67,29550.02,13504.12,38392.85,11660.15,126699.81,Travel,0,0,0,1,1,0,9,5,6,11,3
6.6856E+15,170000,33102.2,41837.23,22398.47,29088.88,16642.54,143069.32,Fuel,0,0,1,1,1,1,9,5,13,14,6
6.30965E+15,300000,57229.03,31536.57,40908.19,61726.1,17772.58,209172.47,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.50914E+15,140000,26691.55,33729.23,16656.95,18184.6,11665.65,106927.98,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.0506E+15,300000,49882.52,27252.51,18407.41,37351.4,20800.61,153694.45,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.03664E+15,200000,31933.8,35585.37,22432.01,32842.5,18391.47,141185.15,Fuel,0,0,1,1,1,1,9,5,13,14,6
6.78938E+15,50000,8792.73,3275.52,2104.82,10312.52,3915.05,28400.64,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.64834E+15,120000,22041.73,34793.73,4593.37,12187.4,6264.4,79880.63,Lifestyle,0,0,1,1,1,0,9,5,6,11,3
6.78694E+15,160000,28990.48,33822.89,6039.92,46098.18,14737.32,129688.79,"All_Purpose, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.85704E+15,260000,29010.31,24042.66,13410.94,27851.83,19741.3,114057.04,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.81727E+15,260000,64590.71,57480.43,49744.95,28954.23,17967.81,218738.13,"Travel, Premium",1,0,1,1,1,0,0,1,2,8,7
6.36991E+15,160000,17842.19,8167.5,23035.81,35392.05,11286.31,95723.86,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.34284E+15,210000,34086.45,11760.26,18272.77,24981.2,11533.45,100634.13,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.52934E+15,70000,10311.32,10380.07,4919.4,7093.27,4126.61,36830.67,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.40951E+15,40000,8065.27,7469.29,4430.61,11317.42,2145.47,33428.06,"Travel, All_Purpose",0,1,0,1,0,0,13,14,5,10,9
6.88584E+15,10000,1524.91,2456.06,1987.27,1329.48,937.15,8234.87,"Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.46544E+15,300000,47969.97,45725.47,58889.25,35938.87,26987.37,215510.93,"Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.53764E+15,300000,62889.17,46500.83,38496.35,78952.38,27062.48,253901.21,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.54459E+15,50000,5447.13,11150.63,2689.89,8574,3871.47,31733.12,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.26188E+15,230000,40926.6,68800.26,12187,52578.08,16054.01,190545.95,Lifestyle,1,0,0,1,1,0,0,1,2,8,7
6.04426E+15,260000,32190.73,74702.75,46678.39,72682.8,25889.93,252144.6,"Lifestyle, Premium, Fuel",1,0,0,0,1,1,7,12,0,1,2
6.56506E+15,100000,15331.59,21730.48,11224.64,17204.57,6789.06,72280.34,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.4462E+15,220000,40994.58,19880.18,24243.07,44388.03,17273.16,146779.02,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.99673E+15,50000,10567.04,2814.99,4516.07,12582.34,3909.73,34390.17,Travel,0,0,0,1,0,0,9,6,11,0,1
6.34118E+15,40000,8169.72,7673.91,6614.46,9668.22,3220.22,35346.53,"Travel, Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.6928E+15,20000,2399.55,2306.67,2024.94,4236.92,1513.71,12481.79,All_Purpose,0,1,0,0,0,0,10,3,4,6,11
6.922E+15,200000,20193.93,34811.96,15711.28,48322.77,10239.46,129279.4,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.31169E+15,100000,24122.11,9360.23,11018.04,10011.28,8128.41,62640.07,"Travel, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.54746E+15,260000,46333.7,71277.35,16476.21,22090.69,24201.64,180379.59,"Lifestyle, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.30561E+15,190000,44383.77,37854.9,31868.2,33160.35,16623.67,163890.89,"Travel, Premium, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.34979E+15,260000,48312.8,24751.03,19680.85,32162.47,16209.14,141116.29,All_Purpose,1,0,0,1,1,0,0,1,2,8,7
6.36301E+15,10000,1832.7,1969.98,1025.05,2153.93,540.79,7522.45,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.6919E+15,240000,30185.86,43084.65,15930.98,34157.42,16803.75,140162.66,All_Purpose,1,0,0,0,1,0,7,12,0,1,2
6.66673E+15,50000,5103.97,10617.24,7185.45,12785.21,4831.88,40523.75,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.71473E+15,130000,30280.34,21401.85,16377.45,29362.58,10913.93,108336.15,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.03235E+15,40000,9981.7,9201.57,3153.1,10941.82,2098.44,35376.63,Travel,0,0,0,1,1,0,9,5,6,11,3
6.50692E+15,160000,37537.26,18247.66,10801.71,17662.01,14872.89,99121.53,"Travel, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.63671E+15,240000,32606.39,57482.43,38208.23,35705.18,16928.19,180930.42,Premium,1,0,1,0,1,0,7,12,0,1,2
6.93234E+15,160000,39437.46,33824.1,30219.59,23479.17,14255.13,141215.45,"Travel, Premium, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.01325E+15,230000,46862.12,67024.24,22288.01,25014.3,19224.65,180413.32,"Travel, Lifestyle, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.29407E+15,20000,3725.18,2034.09,2315.15,2973.63,1427.47,12475.52,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.01821E+15,170000,36002.98,18369.55,16813.9,23666.64,10188.37,105041.44,Travel,0,0,1,1,1,0,9,5,6,11,3
6.24155E+15,280000,66188.61,39916.25,44160.88,77654.91,25845.74,253766.39,"Travel, Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.08896E+15,270000,65729.82,38925.66,23671.15,25308.42,20063.34,173698.39,Travel,1,0,0,1,1,0,0,1,2,8,7
6.98143E+15,200000,27456.19,25847.13,33500.09,54521.5,13024.66,154349.57,Premium,0,0,0,0,1,0,6,11,3,4,7
6.23705E+15,240000,51527.43,20801.71,35365.17,69097.27,20190.49,196982.07,"Travel, All_Purpose, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.51403E+15,120000,21010.43,25371.75,14015.64,12766.76,7872.38,81036.96,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.1837E+15,180000,41258.29,15178.5,34543.03,27421.38,14960.82,133362.02,"Travel, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.92053E+15,30000,4408.14,7938.8,1571.6,7053.27,2612.97,23584.78,"Lifestyle, Fuel",0,1,0,0,0,1,10,13,14,3,4
6.21864E+15,280000,38597.22,75113.02,16437.66,25703.9,24044.51,179896.31,"Lifestyle, Fuel",1,0,0,0,1,1,7,12,0,1,2
6.88257E+15,10000,2273.65,1458.49,586.07,2640.17,774.45,7732.83,Travel,0,1,0,1,0,0,13,14,5,10,9
6.62548E+15,10000,2080.58,1777.78,1327.33,1813.98,914.35,7914.02,"Travel, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.12492E+15,290000,59858.41,22141.6,50055.5,66010.63,24606.85,222672.99,"Travel, Premium, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.3049E+15,190000,44059.47,43955.15,9336.67,32245.12,17920.61,147517.02,"Travel, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.76766E+15,110000,26863.37,24176.97,15106.73,15347.53,6868.35,88362.95,Travel,0,0,1,1,1,0,9,5,6,11,3
6.12638E+15,50000,7237.04,12193.82,4841.54,5531.79,2526.79,32330.98,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.96093E+15,120000,29564.02,17074.09,10886.72,18684.02,9123.26,85332.11,Travel,0,0,1,1,1,0,9,5,6,11,3
6.62585E+15,30000,6959.62,5291.41,3489.56,3313.25,2974.11,22027.95,"Travel, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.54861E+15,10000,1110.05,2157.87,1312.12,1713.32,711.1,7004.46,All_Purpose,0,1,0,0,0,0,10,3,4,6,11
6.72184E+15,10000,1293.57,2550.63,1402.87,1721.73,729.01,7697.81,Lifestyle,0,1,0,0,0,0,10,3,4,6,11
6.68453E+15,80000,14154.5,10417.09,10506.28,23924.93,5741.05,64743.85,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.81038E+15,100000,15175.25,6368.32,6472.12,17211.29,6098.17,51325.15,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.71625E+15,110000,26097.53,28706.68,17180.86,12861.11,6162,91008.18,"Travel, Lifestyle, Premium",0,0,1,1,1,0,9,5,6,11,3
6.29502E+15,120000,25032.53,33864.24,12382.93,12745.31,9074.36,93099.37,"Travel, Lifestyle",0,0,1,1,1,0,9,5,6,11,3
6.12124E+15,290000,45304.88,59546.47,44132.8,30256.51,15016.06,194256.72,Premium,1,0,1,1,1,0,0,1,2,8,7
6.6202E+15,130000,17538.2,8249.49,8096.24,11514.19,9046.77,54444.89,All_Purpose,0,0,0,0,0,0,6,11,9,10,12
6.14468E+15,120000,18142.4,19325.5,17381.97,23034.8,11168.67,89053.34,Fuel,0,0,0,1,1,1,9,5,13,14,6
6.3413E+15,140000,14208.12,34231.62,15165.46,41656.29,10382.62,115644.11,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.29183E+15,20000,4263.71,2243.02,2430.54,5965.4,1857.53,16760.2,"Travel, All_Purpose, Fuel",0,0,0,1,0,1,9,13,14,6,11
6.39879E+15,290000,59727.18,39554.52,9044.23,48942.09,17903.94,175171.96,Travel,1,0,0,1,1,0,0,1,2,8,7
6.86432E+15,190000,28613.92,48807.38,5719.31,28066.84,11791.07,122998.52,Lifestyle,0,0,0,1,1,0,9,5,6,11,3
6.66093E+15,180000,19841.04,17420.59,22399.82,25937.9,12756.55,98355.9,All_Purpose,0,0,1,0,1,0,6,11,3,4,7
6.62245E+15,30000,6941.57,8289.74,3414.08,4579.03,1660.2,24884.62,"Travel, Lifestyle",0,1,0,1,0,0,13,14,5,10,9
6.35671E+15,230000,25077.83,28614.89,18554.39,34612.31,13389.3,120248.72,All_Purpose,1,0,0,0,1,0,7,12,0,1,2
6.0786E+15,170000,20123.7,35483.53,8679.15,16238.03,16230.15,96754.56,Fuel,0,0,1,0,1,1,6,11,3,4,7
6.48346E+15,260000,58028.76,48401.01,11241.26,75451.64,16210.5,209333.17,"Travel, All_Purpose",1,0,1,1,1,0,0,1,2,8,7
6.77657E+15,80000,10025.72,21078.86,2579.91,15407.34,7077.77,56169.6,"Lifestyle, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.51821E+15,290000,68550.29,73922.8,52487.83,35910.22,18620.67,249491.81,"Travel, Lifestyle, Premium",1,0,0,1,1,0,0,1,2,8,7
6.46183E+15,260000,40705.1,38565.84,31869.35,29945.12,21986.21,163071.62,Fuel,1,0,1,1,1,1,0,1,2,8,7
6.21298E+15,100000,14654.63,17583.63,16539.49,24268.32,8227.67,81273.74,"Premium, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.02375E+15,260000,47334.77,18684.02,24479.45,44453.15,13517.55,148468.94,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.10857E+15,300000,73004.23,86522.45,26968.68,26844.61,17686.42,231026.39,"Travel, Lifestyle",1,0,0,1,1,0,0,1,2,8,7
6.45571E+15,20000,4843.34,1706,3195.95,2078.2,1981.26,13804.75,"Travel, Premium, Fuel",0,1,0,1,0,1,13,14,5,10,9
6.2734E+15,190000,41094.18,25773.08,25973.7,23226.27,10887.2,126954.43,Travel,0,0,1,1,1,0,9,5,6,11,3
6.20671E+15,90000,21388.24,24468.05,12269.13,23203.71,4810.67,86139.8,"Travel, Lifestyle",0,0,0,1,1,0,9,5,6,11,3
6.97514E+15,70000,10293.88,14623.79,6335.9,7887,5587.63,44728.2,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.62425E+15,40000,6292.74,3322.69,2537.48,5289.85,2599.8,20042.56,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.85974E+15,260000,49436.87,58245.19,23822.59,67932.67,15653.14,215090.46,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.59466E+15,210000,46229.57,19958.33,10222.11,57626.2,14100.76,148136.97,Travel,1,0,0,1,1,0,0,1,2,8,7
6.37127E+15,180000,18684.41,40052.11,15072.7,16607.34,14488.31,104904.87,Fuel,0,0,0,0,1,1,6,11,3,4,7
6.08412E+15,130000,20542.74,9118.88,7152.31,18922.15,7083.44,62819.52,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.22148E+15,110000,18983.69,8889.31,9053.6,31210.64,6389.32,74526.56,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.24566E+15,290000,37952.06,68263.54,35651.19,79629.74,22532.9,244029.43,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.31981E+15,240000,31036.49,21973.76,44592.76,36509.86,16464.99,150577.86,Premium,1,0,0,0,1,0,7,12,0,1,2
6.80518E+15,40000,9712.37,9379.28,5262.52,10951.88,2099.21,37405.26,Travel,0,1,0,1,1,0,5,3,4,13,14
6.56361E+15,250000,42438.86,26686.16,39115.97,70556.44,17797.13,196594.56,"Premium, All_Purpose",1,0,1,1,1,0,0,1,2,8,7
6.86319E+15,210000,51288.85,33854.75,23759.03,33046.22,20050.26,161999.11,"Travel, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.64804E+15,290000,62154.59,73355.99,25553.16,50869.7,26802.84,238736.28,"Travel, Lifestyle, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.14595E+15,250000,54772.57,71312.02,33986.44,60789.5,22563.72,243424.25,"Travel, Lifestyle, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.01387E+15,40000,6370.32,2512.63,3932.76,9129.05,2900.7,24845.46,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.44019E+15,100000,15354.74,20868.6,6169.14,24486.13,7728.48,74607.09,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.68498E+15,50000,7189.33,11857.61,5602.11,6376.35,4918.18,35943.58,Fuel,0,0,0,0,0,1,6,11,9,10,12
6.06493E+15,90000,21921.32,14109.86,9969.04,24979.51,6862.72,77842.45,Travel,0,0,0,1,1,0,9,5,6,11,3
6.35872E+15,240000,33078.22,38803.59,12236.75,30075.75,12011.32,126205.63,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.1345E+15,30000,7397.78,3317.65,4282.88,7938.06,2325.99,25262.36,Travel,0,0,0,1,0,0,9,6,11,0,1
6.29364E+15,170000,35566.97,34010.68,26233.14,42388.52,16790.99,154990.3,"Travel, Premium, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.42446E+15,30000,4537.39,6363.48,1249.05,8322.82,1679.07,22151.81,All_Purpose,0,0,0,1,0,0,9,6,11,0,1
6.71141E+15,160000,35577.89,31892.5,15506.89,29464.94,14836.38,127278.6,"Travel, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.89803E+15,40000,9217.9,2881.34,6482.23,10658.42,2363.64,31603.53,"Travel, Premium",0,1,0,1,0,0,13,14,5,10,9
6.27495E+15,180000,22468.49,40797.19,21781.64,39558.8,10768.38,135374.5,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.60048E+15,170000,18058.18,22187.87,21276.62,45686.77,14168.88,121378.32,Fuel,0,0,1,0,1,1,6,11,3,4,7
6.57687E+15,70000,17007.76,16086.79,13168.97,13724.85,4406.16,64394.53,"Travel, Premium",0,0,0,1,1,0,9,5,6,11,3
6.69535E+15,240000,50139.05,19278.18,19553.23,47314.46,18773,155057.92,Travel,1,0,1,1,1,0,0,1,2,8,7
6.77777E+15,230000,43862.71,66610.82,35006.8,64451.19,20068.48,230000,"Lifestyle, Premium, All_Purpose, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.57398E+15,300000,38641.05,65001.42,40792.36,63762.97,22346.79,230544.59,All_Purpose,1,0,1,0,1,0,7,12,0,1,2
6.0988E+15,50000,7508.32,8991.41,3179.23,12856.92,2964.44,35500.32,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.32237E+15,120000,19852.43,25749.22,12529.42,16906.31,9349.03,84386.41,All_Purpose,0,0,0,1,1,0,9,5,6,11,3
6.5684E+15,170000,40788.13,47712.42,19618.55,25862.86,14765.63,148747.59,"Travel, Lifestyle, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.03622E+15,230000,39379.53,30838.6,42892.95,19007.35,17857.37,149975.8,Premium,1,0,1,1,1,0,0,1,2,8,7
6.69213E+15,130000,22457.85,9275.6,25391.4,25215.1,10492.21,92832.16,"Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.2366E+15,230000,39680.68,36176.1,9828.43,23771.71,21130.93,130587.85,Fuel,1,0,0,1,1,1,0,1,2,8,7
6.16195E+15,250000,32310.94,44056.97,40171.75,23407.06,19710.1,159656.82,Premium,1,0,1,0,1,0,7,12,0,1,2
6.62112E+15,30000,3164.07,1895.58,5154.24,3178.62,1567.73,14960.24,Premium,0,1,0,0,0,0,10,3,4,6,11
6.68988E+15,90000,20393.91,10404.19,9152.2,7990.47,6520.85,54461.62,Travel,0,0,0,1,0,0,9,6,11,0,1
6.13583E+15,300000,55690.82,39932,25092.19,31037.16,20501.97,172254.14,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.91399E+15,170000,34747.39,47124.4,31502.51,43689.42,12936.3,170000.02,"Travel, Lifestyle, Premium",0,0,0,1,1,0,9,5,6,11,3
6.85679E+15,170000,33084.65,27865.11,19030.3,41940.84,10896.31,132817.21,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.37561E+15,300000,71608.88,19216.82,33767.35,84244.85,24155.45,232993.35,"Travel, All_Purpose, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.57867E+15,200000,27492.33,27163.77,34969.65,40605.6,15147.42,145378.77,Premium,0,0,0,0,1,0,6,11,3,4,7
6.16261E+15,160000,16384.68,46547.41,15054.02,34033.1,8637.72,120656.93,Lifestyle,0,0,1,0,1,0,6,11,3,4,7
6.82037E+15,250000,59971.25,48479.08,12859.9,51994.68,22079.34,195384.25,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.23465E+15,220000,51034.65,46677.56,40231.91,47777.66,12444.17,198165.95,"Travel, Premium",1,0,0,1,1,0,0,1,2,8,7
6.78212E+15,130000,30722.12,31213,18848.4,19007.64,7696.29,107487.45,Travel,0,0,1,1,1,0,9,5,6,11,3
6.94331E+15,270000,46203.4,28740.79,36402.95,23995.83,17903.3,153246.27,All_Purpose,1,0,1,1,1,0,0,1,2,8,7
6.33506E+15,190000,23216.81,56271.09,12453.84,20648.76,11433.58,124024.08,Lifestyle,0,0,0,0,1,0,6,11,3,4,7
6.08949E+15,170000,27850.39,32530.18,5707.16,14887.73,12289.52,93264.98,All_Purpose,0,0,1,1,1,0,9,5,6,11,3
6.68303E+15,40000,9311.43,2867.07,4860.87,11236.42,2775.95,31051.74,"Travel, All_Purpose",0,1,0,1,0,0,13,14,5,10,9
6.01133E+15,120000,14406.52,34061.83,18929.04,34451.23,10059.7,111908.32,"Lifestyle, Premium, All_Purpose, Fuel",0,0,0,0,1,1,6,11,3,4,7
6.39033E+15,290000,69810.88,34478.59,25076.11,67911.58,25597.09,222874.25,"Travel, Fuel",1,0,1,1,1,1,0,1,2,8,7
6.9337E+15,90000,11764.83,22454.96,13999.75,8463.13,6242.5,62925.17,Premium,0,0,1,0,1,0,6,11,3,4,7
6.08334E+15,190000,27677.98,56189.98,26461.71,45198.86,18777.87,174306.4,"Lifestyle, Fuel",0,0,1,0,1,1,6,11,3,4,7
6.40049E+15,120000,26433.12,19035.93,21338.49,14369.36,11686.12,92863.02,"Travel, Premium, Fuel",0,0,0,1,1,1,9,5,13,14,6
6.87334E+15,90000,13403.98,21514.33,8724.45,19242.59,6500.58,69385.93,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.34674E+15,70000,10149.26,11800.4,4099.44,11063.88,4899.94,42012.92,All_Purpose,0,0,0,0,1,0,6,11,3,4,7
6.42725E+15,280000,52498.9,75904.04,15622.96,59224.97,23306.35,226557.22,"Lifestyle, Fuel",1,0,0,1,1,1,0,1,2,8,7
6.49364E+15,140000,28723.05,21375.6,16210.37,11426.47,11842.04,89577.53,"Travel, Fuel",0,0,1,1,1,1,9,5,13,14,6
6.33298E+15,200000,21152.03,28412.51,39287.08,34512.41,15019.45,138383.48,Premium,0,0,1,0,1,0,6,11,3,4,7
6.19763E+15,190000,39441.96,37148.33,31469.09,51330.51,13840.44,173230.33,"Travel, Premium",0,0,1,1,1,0,9,5,6,11,3
6.55631E+15,260000,41055.99,75835.9,38614.75,25560.36,24218.48,205285.48,"Lifestyle, Fuel",1,0,1,1,1,1,0,1,2,8,7
